! Vector_h[k, Row]
136.515077433, 49.6944995661, 1312.11159209, 1512.37328137, 29.6279531849, 565.37494756, 2334.26536702, 2055.09813957, 18.028038385, 38.3648920479, 3426.57807796, 1273.97033116, 779.70849313, 171.319223471, 870.735091287, 511.783111741, 144.682832997, 2545.60815179, 160.180241471, 231.454789993, 47.722735418, 190.843898805, 537.830672301, 407.694872978, 0, 451.713396267, 2335.00145836, 940.230841925, 542.11693368, 1025.11378086, 92.2104074706, 337.339556969, 0, 14248.9449033, 487.521336837, 289.968190978, 2995.38867843, 2342.42624821, 1121.66387675, 450.270425029, 1548.78378857, 945.931454413, 276.233244632, 241.416291883, 2837.35483152, 165.32082903, 136.053577399, 0, 1239.8215236, 234.799262643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
269.25012855, 37.191926987, 294.021633667, 1851.69090887, 21.1479524188, 737.110619085, -332.90671739, 34.6315936265, 40.4427375988, 32.7779574973, 5798.14811198, 1297.83344154, 1590.10730295, 193.365221746, 0, 0, 92.4138426907, 1385.48162968, 341.270487325, 220.246021407, 0, 912.644483576, 468.648206111, 300.990687991, 960.680385784, 333.324938259, 7497.02565203, 940.248999726, 458.173271868, 0, 212.418170775, 403.114007961, 0, 12739.4376545, 647.630473109, 251.609229382, 3927.31494076, 1760.62026429, 0, 42.9915908725, 2138.77618516, 820.935967903, 237.632744221, 644.076183316, 2279.91608484, 385.308144433, 346.097370088, 51.6513482003, 1708.57282784, 236.767530062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
229.471649689, 124.955850324, 1007.67649881, 555.636898455, 45.4622247276, 576.360891517, 1241.36986839, 208.287650894, 27.5864649898, 33.7317898742, 3891.84801921, 762.797420049, 2420.94889914, 173.418194226, 1068.47244545, 395.751097175, 0, 4067.79821786, 276.117914296, 0, 31.5840938249, 456.224480543, 696.250071239, 436.52326423, 621.56249019, 331.693499975, 6920.46374454, 1314.96113765, 595.984905715, 378.73987246, 98.5930458907, 355.915414474, 0, 13423.6488298, 250.004718421, 464.830147167, 3429.29285102, 2658.96391466, 1403.9649348, 290.654437862, 1118.78100705, 1516.15697942, 395.166549874, 259.466140473, 1424.25541852, 539.475584169, 362.140111398, 0, 1806.14404317, 194.432618525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
205.765046767, 91.8038464447, 652.601112169, 2024.60652455, 0, 282.27436281, 2485.82617214, 0, 36.82833266, 13.9252036478, 0, 949.255129205, 0, 125.405688589, 0, 151.05901833, 276.3785499, 4906.34126537, 270.533916231, 293.300744913, 51.1815259456, 0, 0, 406.952420046, 828.397565533, 411.779797111, 3000.40319544, 530.483597184, 428.775216762, 83.096205293, 299.420132529, 257.710144644, 726.865454946, 13605.0360149, 0, 153.224936217, 3313.61561274, 1587.54629466, 702.088142191, 822.746726222, 1962.01051966, 981.211946543, 115.02153361, 0, 1840.47732166, 993.092976381, 123.053051812, 33.2024069968, 1743.27073444, 228.540183007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
206.131667384, 79.542381279, 230.716401748, 2289.93215929, 35.7375273567, 340.794081363, 3887.1339307, 2155.72829089, 35.7858474461, 29.1111019481, 4460.62304844, 1387.06625122, 2680.95575602, 0, 505.218796275, 0, 212.171582032, 2968.62681279, 106.230768659, 122.735189043, 51.3994035868, 0, 1092.8005835, 215.50861698, 1252.01539818, 191.979600825, 5596.05671673, 257.621546255, 516.956699022, 315.194480921, 91.3065019451, 214.943634944, 991.401484146, 11698.838364, 590.81074562, 596.017496114, 2478.0975392, 1318.01834621, 1.71332700901, 567.305021894, 1301.93218627, 0, 263.853235885, 400.500620763, 0, 982.659143472, 233.899936115, 59.2259359419, 1596.19948214, 203.236281657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132.334329244, 47.3608380215, 0, 0, 18.5640280923, 754.204844114, 2624.57122441, 1036.59827809, 34.4928975982, 28.1268256393, 4863.84606029, 882.003625486, -84.2409413224, 73.36454731, 880.418044416, 499.201727337, 264.218556944, -140.225905156, 0, 255.833933434, 40.805041612, 483.30623942, 756.581104105, 375.141649124, 1057.41558068, 412.321497085, 3373.75186093, 903.265613066, 0, 0, 53.6645754344, 191.322963743, 819.386811149, 12418.9161242, 286.072711496, 229.837382475, 4051.64278091, 2091.29121823, 188.111350481, 316.920055948, 0, 1245.22552385, 96.9236825651, 473.897621513, 2257.20779371, 796.140593923, 364.571134406, 42.0570353875, 1480.60201695, 200.797724235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128.559657926, 109.771338257, 1204.92705407, 2263.54387395, 24.4744718745, 892.305159844, 0, 1219.38027182, 33.9887824003, 24.3785183059, 6385.70481038, 629.742182111, 1213.29867529, 204.99205482, 985.176545682, 502.927136041, 78.723545656, 839.461740356, 108.482568018, 184.889027869, 15.7235885381, 693.095185777, 481.494752579, 373.754658649, 1024.31842514, 243.471518996, 3518.4023998, 707.516458503, 431.753367761, 121.793840327, 439.938260719, 363.750665851, 536.045434737, 7130.73103017, 488.706720825, 268.399718703, 2019.12326622, 2549.798066, 612.043658936, 0, 1327.50423795, 1451.962268, 195.553775246, 843.955584159, 2173.39234036, 785.306139002, 243.702856654, 66.9785733833, 1475.19305106, 200.168550605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83.2735106027, 157.249722179, -438.417670572, 944.778572272, 0, 0, 1525.33959518, 616.171105499, 19.6202618645, 32.9732626764, 4883.0992307, 439.76365992, 1350.88410052, -55.4749355412, 0, 854.651050875, 524.892760873, 5024.96916299, 452.606627326, 202.317277057, 29.4067932716, 1321.0813733, 464.560148343, 345.048721422, 533.063672244, 235.765028795, -663.886790806, 1013.01954871, 608.817111878, 585.719578906, 142.800713681, 476.493237367, 1000.83235211, 14821.4430417, 0, 253.479495885, 3844.33178761, 1180.66732672, 566.883898182, 515.762033576, 1530.75168996, 1579.69611061, 0, 589.702284624, 2102.23896666, 477.159851851, 100.768881906, 74.944225185, 1021.81862657, 231.694341167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
202.377372742, 84.0041704065, 620.684801169, -317.364201861, 36.2692132285, 0, 2759.6298067, 236.402905359, 32.7835545366, 27.2578915613, 8614.60174145, 1330.31511512, 1381.97055064, 181.75880828, 771.759244313, 522.836868598, 37.9508811138, 4591.6109031, 433.037677222, 212.882795884, 0, 985.947038105, 457.880407682, 0, 0, 341.288639673, 1908.57285546, 539.212666705, 376.43476637, -100.538516952, 207.448716946, 490.450245654, 919.32106628, 12744.2076075, 152.426573216, 280.062266073, 3518.38447328, 0, 538.581370497, 446.804119648, 0, 1093.2973905, 384.891043212, 605.141787785, 2168.06489653, 982.805533799, 140.7994944, 35.8748512537, 1607.79431336, 205.365793997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
320.033794525, 138.617831949, 522.890310163, 1725.60079389, 25.0954531665, 514.051082557, 1636.71843392, 1051.9078014, 63.6651046971, 27.9823152027, 4721.3215935, 605.881524436, 663.979963233, 0, 0, 0, 144.192227617, 1308.95354715, 0, 146.08674399, 0, 972.241338446, 286.376941252, 182.630702979, 534.825092933, 354.273737972, 4620.97960251, 168.805883571, 621.185247037, 429.402443201, 211.027534895, 168.887393826, 951.247881553, 11189.260174, 157.462326331, 0, 3365.43733368, 2762.62200138, 784.825165122, 0, 2796.04321149, 1061.13602467, 327.654633951, 652.702784174, 2785.18937562, 430.056245709, 189.002281516, 69.9280492895, 1191.46961897, 223.827943424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
